Temperature (C),Apparent Temperature (C),Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Cloud Cover,Pressure (millibars),Humidity
3.333333333,-0.205555556,14.49,320,16.1,0,1024.3,0.85
3.177777778,-0.172222222,13.2342,317,14.7798,0,1024.53,0.84
2.777777778,-0.883333333,14.49,300,16.1,0,1024.8,0.85
24.95555556,24.95555556,10.7226,110,15.8263,0,1014.98,0.53
21.20555556,21.20555556,3.2361,144,15.8263,0,1015.08,0.68
21.40555556,21.40555556,5.8282,153,14.9569,0,1014.98,0.71
22.11111111,22.11111111,10.7226,139,15.8263,0,1014.69,0.69
21.60555556,21.60555556,10.7226,130,15.8263,0,1014.78,0.73
20.48333333,20.48333333,3.3488,120,14.9569,0,1014.99,0.77
22.57777778,22.57777778,7.6797,120,9.982,0,1015.17,0.74
24.82222222,24.82222222,9.7244,139,9.982,0,1015.19,0.65
27.04444444,27.93333333,8.5491,164,10.3523,0,1015.29,0.57
30.07222222,30.76666667,8.1144,121,9.982,0,1015.16,0.47
32.77777778,33.33333333,9.7083,149,9.982,0,1015.05,0.4
33.81666667,33.87777778,8.7906,145,10.3523,0,1014.91,0.35
35.04444444,35.25,9.3541,194,9.982,0,1014.97,0.32
35.06666667,36.00555556,12.1877,85,9.982,0,1014.86,0.35
35.15555556,35.27222222,12.8961,77,10.3523,0,1014.62,0.32
36.2,37.07222222,8.3559,132,9.982,0,1014.17,0.32
35.15555556,35.41111111,12.2843,63,9.982,0,1013.97,0.32
36.03888889,35.78333333,8.5169,102,10.3523,0,1013.74,0.28
35.09444444,34.71111111,8.0983,74,9.982,0,1013.48,0.3
32.89444444,32.41666667,8.1788,93,9.982,0,1013.48,0.34
31.30555556,30.88333333,7.1001,104,10.3523,0,1013.55,0.37
28.84444444,28.75,9.499,91,9.982,0,1013.97,0.43
28.10555556,28.15555556,6.1502,137,15.8263,0,1014.39,0.45
26.81666667,27.25555556,6.279,109,14.9569,0,1014.88,0.5
23.61111111,23.61111111,6.1502,37,15.8263,0,1010.75,0.69
22.61111111,22.61111111,6.0697,18,15.8263,0,1010.85,0.71
21.19444444,21.19444444,1.3041,43,14.9569,0,1011.68,0.79
20.95555556,20.95555556,7.7602,321,11.2056,0,1011.55,0.79
20.85555556,20.85555556,5.8282,212,9.982,0,1012.11,0.81
20.90555556,20.90555556,10.2718,1,14.9569,0,1011.4,0.78
19.91111111,19.91111111,14.973,19,11.27,0,1011.58,0.78
22.11111111,22.11111111,13.7655,29,11.2056,0,1011.65,0.69
23.77777778,23.77777778,9.821,41,11.3988,0,1012.2,0.67
26.11111111,26.11111111,11.3988,9,10.0464,0,0,0.54
27.77777778,28.09444444,3.6225,330,11.2056,0,1013.18,0.49
28.63888889,29.05,12.2199,7,10.3523,0,1012.88,0.49
31.01666667,31.05555556,13.7172,11,10.0464,0,1012.52,0.41
32.12777778,32.06111111,7.6958,17,10.0464,0,1012.14,0.38
32.58888889,32.08333333,9.3541,333,10.4006,0,1011.88,0.34
32.17222222,32.1,3.6708,268,11.27,0,1011.35,0.38
28.1,28.32222222,11.8496,224,8.1949,0,1010.87,0.47
28.84444444,29.42222222,7.5348,56,11.3988,0,1011.23,0.5
31.15555556,30.7,12.2682,357,10.0464,0,1010.75,0.37
31.06111111,30.27222222,12.0911,357,9.982,0,1011.22,0.35
28.82777778,28.24444444,10.143,329,11.3988,0,1011.32,0.38
24.97222222,24.97222222,8.9677,350,9.982,0,1012.11,0.45
23.79444444,23.79444444,6.0375,30,15.8263,0,1012.61,0.5
22.3,22.3,5.5867,342,14.9569,0,1012.74,0.55
20.55555556,20.55555556,3.1556,348,15.8263,0,1012.91,0.65
19.44444444,19.44444444,3.0751,200,15.8263,0,1013.02,0.68
18.62222222,18.62222222,3.22,80,14.9569,0,1013.13,0.72
17.22222222,17.22222222,0,0,15.8263,0,1013.12,0.72
16.71666667,16.71666667,3.22,210,15.8263,0,1013.12,0.78
17.31111111,17.31111111,4.2182,317,14.9569,0,1013.13,0.77
18.82222222,18.82222222,1.5778,299,11.2056,0,1013.33,0.73
22.66666667,22.66666667,1.5778,27,9.982,0,1013.5,0.66
26.81111111,27.48888889,2.6243,6,10.3523,0,1013.4,0.54
29.68333333,29.41111111,9.2897,285,9.982,0,1013.05,0.41
30.61666667,30.63888889,5.2969,285,11.27,0,1013.26,0.42
23.31111111,23.31111111,28.8995,293,11.3988,0,1014.25,0.61
27.24444444,28.03333333,11.6564,319,11.27,0,1013.64,0.55
30.02222222,29.98888889,4.6851,188,10.0464,0,1013.58,0.42
32.22222222,31.17777778,4.3792,113,10.0464,0,1012.78,0.31
32.7,32.16111111,7.9534,183,10.0464,0,1012,0.34
32.77777778,32.78333333,9.3541,154,10.0464,0,0,0.37
32.72777778,32.57777778,11.8496,192,10.4006,0,1010.71,0.36
32.75,32.75555556,10.4489,143,10.0464,0,0,0.37
32.17222222,31.66666667,4.4597,166,10.0464,0,0,0.35
28.24444444,28.83888889,1.3041,87,10.4006,0,1009.43,0.51
26.11111111,26.11111111,4.5241,119,10.0464,0,0,0.54
24.9,24.9,2.7692,102,9.982,0,0,0.62
24.21666667,24.21666667,3.2361,142,15.3111,0,1009.42,0.63
23.66111111,23.66111111,13.2664,199,1.7388,0,0,0.75
19.90555556,19.90555556,21.3164,322,11.2056,0,1012.38,0.88
19,19,11.1895,8,14.9569,0,1011.97,0.91
18.28888889,18.28888889,13.2503,39,9.982,0,1011.73,0.93
18.28888889,18.28888889,9.982,37,14.9086,0,1010.68,0.93
18.29444444,18.29444444,2.415,10,14.9569,0,1011.7,0.93
17.75555556,17.75555556,4.7173,243,11.27,0,1013.01,0.97
18.89444444,18.89444444,4.8783,207,11.2056,0,1011.69,0.93
20.93333333,20.93333333,15.1984,279,11.0285,0,1012.7,0.83
22.12222222,22.12222222,17.7422,302,11.27,0,0,0.76
22.73333333,22.73333333,20.5436,301,11.27,0,1013.65,0.73
23.76111111,23.76111111,21.1876,301,11.4471,0,1014.05,0.69
26.06666667,26.06666667,23.828,320,11.27,0,1014.22,0.57
26.03888889,26.03888889,23.5704,329,11.27,0,1014.25,0.57
27.06666667,27.23888889,20.1572,348,10.3523,0,1014.06,0.46
27.73333333,27.42222222,15.7458,349,9.982,0,1013.74,0.4
27.2,26.93333333,14.1841,359,9.982,0,1013.32,0.39
27.38333333,26.92777778,12.1877,344,10.3523,0,1013.18,0.36
27.2,26.82777778,14.0875,359,9.982,0,1012.73,0.36
26.08888889,26.08888889,10.9319,15,9.982,0,1012.86,0.41
24.12222222,24.12222222,4.9105,352,10.3523,0,1013.26,0.5
21.03888889,21.03888889,12.7351,329,9.982,0,1014.5,0.57
19.4,19.4,6.2468,321,15.8263,0,1015.03,0.68
18.21666667,18.21666667,3.5581,320,15.3111,0,1015.51,0.73
16.78333333,16.78333333,6.762,320,15.8263,0,1015.93,0.77
17.87222222,17.87222222,10.948,329,9.982,0,1016.2,0.65
16.60555556,16.60555556,6.8264,337,15.3111,0,1016.26,0.72
15.25555556,15.25555556,10.7226,340,15.8263,0,1016.12,0.79
15.18888889,15.18888889,11.0446,329,15.8263,0,1015.73,0.79
15.36666667,15.36666667,6.2468,16,15.3111,0,1015.76,0.78
16.23333333,16.23333333,4.8461,346,9.982,0,1015.61,0.8
18.87222222,18.87222222,7.5509,49,9.982,0,1015.68,0.68
20.98333333,20.98333333,11.6242,48,10.3523,0,1015.21,0.57
22.70555556,22.70555556,7.7763,79,9.982,0,1014.81,0.51
23.83888889,23.83888889,9.499,91,9.982,0,0,0.5
26.13333333,26.13333333,11.3505,98,10.3523,0,1013.54,0.38
27.7,27.39444444,7.6958,176,9.982,0,0,0.4
28.83888889,28.09444444,10.7709,117,9.982,0,0,0.36
28.92222222,28.15555556,10.7709,111,10.3523,0,1010.68,0.35
29.95,28.77222222,8.2593,168,9.982,0,0,0.31
29.95,29.08888889,12.9444,159,9.982,0,0,0.35
29.04444444,28.3,12.397,199,10.3523,0,1009.18,0.36
28.83888889,28.66111111,4.669,214,9.982,0,1008.64,0.42
27.61111111,28.18888889,4.669,295,10.0464,0,1008.91,0.52
26.36111111,26.36111111,7.2772,310,10.4006,0,1008.67,0.51
22.1,22.1,8.0339,296,11.27,0,1009.08,0.72
20.94444444,20.94444444,6.6493,295,15.8263,0,1009.91,0.7
20.55,20.55,15.4721,337,14.9569,0,1010.65,0.6
18.16666667,18.16666667,13.9587,329,15.8263,0,1010.93,0.69
17.63333333,17.63333333,13.7655,349,15.8263,0,1010.66,0.71
17.62777778,17.62777778,12.7834,350,14.9569,0,1010.82,0.74
16.5,16.5,5.9087,28,15.8263,0,1010.45,0.79
16.38888889,16.38888889,2.9785,58,15.8263,0,1010.43,0.79
14.99444444,14.99444444,6.3917,347,14.9569,0,1010.57,0.87
16.95,16.95,1.5295,340,9.982,0,1011.02,0.82
18.63888889,18.63888889,3.1878,45,9.982,0,1011.21,0.74
20.89444444,20.89444444,2.1735,112,10.3523,0,1011.41,0.68
24.77222222,24.77222222,0.5152,154,9.982,0,1011.01,0.58
27.01666667,27.26111111,3.5903,175,9.982,0,1011.01,0.47
28.66111111,28.49444444,5.1037,234,10.3523,0,1010.84,0.43
28.93333333,28.78888889,6.6171,218,15.8263,0,1010.48,0.43
32.15,31.63888889,3.5581,231,9.982,0,1010.06,0.35
32.24444444,31.07222222,10.8353,212,9.982,0,1009.57,0.3
32.77777778,31.95,11.2056,222,9.982,0,1009.07,0.32
32.77777778,31.69444444,12.6224,229,9.982,0,1008.65,0.3
32.91111111,31.74444444,13.8621,223,10.3523,0,1008.49,0.29
32.28888889,31.48333333,10.948,268,9.982,0,1008.25,0.33
31.15555556,31.12777778,5.2647,261,9.982,0,1007.98,0.4
28.25555556,29.18333333,1.1109,290,10.3523,0,1008.01,0.54
24.90555556,24.90555556,19.1107,319,11.2056,0,1008.1,0.64
23.63888889,23.63888889,4.3792,339,15.8263,0,1008.95,0.7
22.12777778,22.12777778,18.9497,331,15.3111,0,1010.18,0.65
20.92777778,20.92777778,17.2914,331,15.8263,0,1010.46,0.68
19.30555556,19.30555556,16.6474,331,15.8263,0,1010.33,0.65
19.38333333,19.38333333,13.5562,355,14.9569,0,1009.75,0.68
18.77222222,18.77222222,10.9319,8,15.8263,0,1009.73,0.7
18.21666667,18.21666667,17.5973,338,15.8263,0,1010.97,0.71
17.71111111,17.71111111,19.0624,339,15.0052,0,1011.81,0.71
17.61666667,17.61666667,19.642,359,10.0464,0,1012.35,0.74
18.73333333,18.73333333,21.1876,350,9.982,0,1012.37,0.69
20.82777778,20.82777778,13.8621,7,10.3523,0,1012.64,0.61
22.10555556,22.10555556,12.1233,38,9.982,0,1012.72,0.59
22.73333333,22.73333333,8.0017,17,9.982,0,1012.34,0.57
23.00555556,23.00555556,10.7226,1,10.4006,0,1011.57,0.6
24.77222222,24.77222222,9.7083,8,11.27,0,1012.54,0.51
24.86111111,24.86111111,12.88,0,10.0464,0,1011.75,0.47
25.17222222,25.17222222,15.5365,8,10.4006,0,1011.11,0.49
26.03888889,26.03888889,14.2002,359,10.0464,0,1010.98,0.47
26.01666667,26.01666667,14.1358,8,10.0464,0,1010.78,0.44
26.24444444,26.24444444,16.6957,6,10.4006,0,1010.91,0.46
24.92777778,24.92777778,22.218,339,11.2056,0,1011.26,0.45
24.72222222,24.72222222,9.9176,15,9.982,0,1011.6,0.48
23.07222222,23.07222222,22.5078,329,10.3523,0,1012.12,0.53
20.9,20.9,15.7458,339,9.982,0,1013.48,0.6
19.27777778,19.27777778,16.6313,329,15.8263,0,1014.66,0.69
18.23333333,18.23333333,13.7333,330,14.9569,0,1015.62,0.71
16.54444444,16.54444444,11.0124,329,15.8263,0,1016.13,0.79
15.95,15.95,16.7762,328,15.8263,0,1016.54,0.79
14.53333333,14.53333333,6.3756,325,14.9569,0,1016.84,0.84
13.40555556,13.40555556,6.9069,298,15.8263,0,1017.02,0.86
13.33333333,13.33333333,6.6976,307,15.8263,0,1017.12,0.9
13.43333333,13.43333333,10.7548,301,14.9569,0,1017.33,0.9
14.97777778,14.97777778,17.3558,319,9.982,0,1017.57,0.83
17.10555556,17.10555556,22.1697,319,9.982,0,1018.16,0.68
18.78333333,18.78333333,23.8924,320,10.3523,0,1018.82,0.62
20.97222222,20.97222222,23.6992,329,10.0464,0,1019.16,0.54
22.06666667,22.06666667,24.0695,320,11.27,0,1019.27,0.53
22.57777778,22.57777778,25.7922,319,10.4006,0,1019.81,0.44
22.58888889,22.58888889,29.8172,311,11.27,0,1019.99,0.48
22.73333333,22.73333333,33.971,329,10.0464,0,1020.09,0.44
23.86111111,23.86111111,25.4058,330,10.4006,0,1020.07,0.4
24.88333333,24.88333333,20.9783,301,9.982,0,1019.65,0.36
23.91111111,23.91111111,25.5185,291,9.982,0,1019.36,0.4
23.93333333,23.93333333,21.9443,316,10.3523,0,1019.64,0.36
23.83888889,23.83888889,25.3736,319,9.982,0,1019.65,0.36
22.75555556,22.75555556,26.8709,311,9.982,0,1020.15,0.38
21.25555556,21.25555556,19.4649,320,10.3523,0,1020.77,0.41
19.90555556,19.90555556,12.6546,301,9.982,0,1021.45,0.49
18.79444444,18.79444444,14.3129,300,15.8263,0,1022.25,0.5
18.1,18.1,13.4274,301,14.9569,0,1022.86,0.55
17.06111111,17.06111111,11.2217,299,15.8263,0,1023.05,0.61
14.92777778,14.92777778,6.762,308,15.8263,0,1023.25,0.68
14.02777778,14.02777778,7.1967,296,14.9569,0,1023.43,0.72
14.28333333,14.28333333,14.3451,310,15.8263,0,1023.34,0.7
13.79444444,13.79444444,13.8943,310,15.8263,0,1023.23,0.7
12.62222222,12.62222222,10.9319,310,15.3111,0,1023.42,0.76
13.59444444,13.59444444,12.4131,320,9.982,0,1023.42,0.73
15.86666667,15.86666667,20.7368,319,9.982,0,1023.04,0.64
17.78888889,17.78888889,16.6796,322,10.3523,0,1023.06,0.59
20.02222222,20.02222222,14.3129,310,9.982,0,1022.74,0.49
22.22222222,22.22222222,13.0571,338,9.982,0,1022.7,0.42
22.79444444,22.79444444,12.4453,315,10.3523,0,1022.45,0.34
23.91111111,23.91111111,15.9068,310,9.982,0,1022.09,0.36
24.97222222,24.97222222,12.9766,336,9.982,0,1021.59,0.32
25.07777778,25.07777778,16.4864,307,10.3523,0,1020.95,0.32
25.96666667,25.96666667,21.6223,318,9.982,0,1020.62,0.31
26.06111111,26.06111111,20.3665,328,9.982,0,1020.22,0.31
26.03333333,26.03333333,22.0248,321,10.3523,0,1019.81,0.3
24.92777778,24.92777778,15.617,318,9.982,0,1019.41,0.33
23.86111111,23.86111111,16.1805,327,9.982,0,1019.4,0.34
22.81666667,22.81666667,11.6081,322,10.3523,0,1019.71,0.37
22.15,22.15,13.8138,309,9.982,0,1020.02,0.4
21.50555556,21.50555556,14.2324,319,15.8263,0,1020.71,0.43
20.87222222,20.87222222,10.2718,307,15.3111,0,1020.86,0.47
20.38888889,20.38888889,14.4095,319,15.8263,0,1021.02,0.5
19.35,19.35,16.7601,318,15.8263,0,1021.14,0.53
18.77222222,18.77222222,15.6492,300,15.3111,0,1021.24,0.56
17.66111111,17.66111111,14.2807,309,15.8263,0,1021.13,0.61
14.46666667,14.46666667,6.6493,289,15.8263,0,1021.12,0.75
13.72222222,13.72222222,6.279,298,15.3111,0,1020.97,0.79
15.05,15.05,9.6117,271,9.982,0,1021.11,0.78
17.75555556,17.75555556,14.168,299,9.982,0,1021.01,0.7
19.93333333,19.93333333,19.2556,320,10.3523,0,1021.14,0.62
21.11111111,21.11111111,13.363,337,11.27,0,1020.83,0.59
22.26666667,22.26666667,16.1,320,11.27,0,1021.09,0.53
23.76111111,23.76111111,13.685,310,11.3988,0,1020.72,0.47
23.93333333,23.93333333,15.9229,309,9.982,0,1020.22,0.41
26.08333333,26.08333333,15.939,310,9.982,0,1019.89,0.36
26.96111111,26.65,13.5079,300,10.3523,0,1019.15,0.36
27.08333333,26.63333333,19.8513,282,9.982,0,1018.54,0.34
26.11111111,26.11111111,12.5097,311,9.982,0,1018.6,0.36
27.07777778,26.54444444,11.3827,282,10.3523,0,1018.04,0.32
26.13333333,26.13333333,15.7136,291,9.982,0,1017.5,0.36
25.02222222,25.02222222,12.6868,300,9.982,0,1017.39,0.36
23.12222222,23.12222222,5.1198,282,10.3523,0,1017.37,0.42
20.05,20.05,1.61,204,9.982,0,1017.59,0.57
17.73333333,17.73333333,3.0751,210,15.8263,0,1017.99,0.65
16.86111111,16.86111111,3.0751,184,14.9569,0,1018.13,0.66
16.58333333,16.58333333,6.2629,169,15.8263,0,1017.97,0.7
15.95555556,15.95555556,3.1878,168,15.8263,0,1017.68,0.71
15.55555556,15.55555556,3.2522,172,14.9569,0,1017.64,0.75
14.4,14.4,6.118,169,15.8263,0,1017.08,0.77
14.31111111,14.31111111,6.44,160,15.8263,0,1016.87,0.78
14.63333333,14.63333333,6.1502,172,14.9569,0,1016.71,0.76
14.88888889,14.88888889,7.7602,170,9.982,0,1016.66,0.78
18.85555556,18.85555556,8.0661,179,9.982,0,1016.55,0.65
22.62222222,22.62222222,14.651,188,10.3523,0,1016.47,0.52
26.09444444,26.09444444,17.2431,181,9.982,0,1015.95,0.39
27.22222222,26.85555556,17.4363,190,9.982,0,1016.02,0.37
27.81666667,27.32777778,19.9318,189,10.3523,0,1015.88,0.37
29.02777778,28.04444444,20.5114,190,9.982,0,1015.21,0.32
31.13888889,29.74444444,20.4792,190,9.982,0,1014.49,0.29
31.12777778,29.91666667,21.4291,180,10.3523,0,1013.64,0.31
32.26666667,30.82222222,23.667,172,9.982,0,1012.7,0.27
32.26666667,30.63888889,23.7314,180,9.982,0,1011.89,0.25
32.2,30.57222222,22.3951,189,10.3523,0,1010.76,0.26
31.22777778,29.52222222,28.2555,171,9.982,0,1009.6,0.24
31.13333333,29.45,25.0838,180,9.982,0,1009.03,0.25
27.67777778,26.98888889,14.0231,162,10.3523,0,1009.19,0.33
26.18333333,26.18333333,13.8138,160,9.982,0,1009.32,0.34
24.4,24.4,12.3487,163,15.8746,0,1009.2,0.38
20.38888889,20.38888889,3.8479,152,15.3111,0,1010.12,0.51
26.30555556,26.30555556,11.27,110,15.8263,0,1015.43,0.53
24.19444444,24.19444444,6.1824,129,15.8263,0,1015.91,0.59
24.04444444,24.04444444,9.5151,138,14.9569,0,1016.01,0.63
22.01666667,22.01666667,6.0053,140,15.8263,0,1016.3,0.69
20.46111111,20.46111111,2.9463,115,15.8263,0,1016.51,0.77
19.28888889,19.28888889,9.3219,103,14.9569,0,1016.82,0.82
20.97777778,20.97777778,1.5295,100,9.982,0,1017.18,0.8
25.84444444,25.84444444,7.8246,150,9.982,0,1017.1,0.61
27.58888889,28.35555556,12.5258,148,9.982,0,1017.22,0.54
30.95555556,31.52777778,14.9086,160,9.982,0,1017.31,0.44
32.75555556,33.36666667,13.7977,169,9.982,0,1017.49,0.4
33.65555556,33.73333333,14.168,166,10.3523,0,1017.51,0.35
32.93888889,32.98333333,14.1036,168,9.982,0,1017.28,0.36
34.00555556,34.12777778,14.1519,169,9.982,0,1017.06,0.34
34.92777778,35.47777778,13.1859,134,10.3523,0,1016.79,0.34
35.13888889,35.81111111,14.1358,130,9.982,0,1016.17,0.34
35.11666667,35.35,12.6224,112,9.982,0,1015.68,0.32
35.04444444,35.18888889,13.5562,134,10.3523,0,1015.46,0.32
35.02222222,34.63888889,12.5258,149,9.982,0,1014.97,0.3
33.88888889,33.99444444,11.1895,159,9.982,0,1014.96,0.35
31.22222222,31.18333333,13.1537,159,10.3523,0,1015.17,0.4
28.87222222,28.79444444,12.558,149,9.982,0,1015.87,0.43
27.69444444,27.86666667,10.9319,149,15.8263,0,1016.26,0.47
26.54444444,26.54444444,13.4113,159,15.3111,0,1016.3,0.49
20.02222222,20.02222222,5.313,179,15.8263,0,1010.26,0.54
21.01666667,21.01666667,3.3327,342,15.8263,0,1010.77,0.49
20.86666667,20.86666667,11.0768,35,14.9569,0,1010.89,0.55
19.83333333,19.83333333,16.5991,350,15.8263,0,1011.41,0.69
18.7,18.7,13.5562,339,15.8263,0,1012.06,0.76
18.09444444,18.09444444,12.5097,347,14.9569,0,1012.56,0.78
17.68888889,17.68888889,9.1448,339,9.982,0,1013.26,0.85
19.79444444,19.79444444,10.5294,330,9.982,0,1013.85,0.79
22.65,22.65,11.6725,339,10.3523,0,1014.12,0.66
24.92777778,24.92777778,12.5258,9,9.982,0,1014.43,0.58
27.10555556,27.52777778,13.0088,349,9.982,0,1014.35,0.5
27.8,27.62777778,15.3272,352,10.3523,0,1014.61,0.42
28.74444444,28.33333333,14.2163,0,9.982,0,1014.74,0.4
29.85555556,29.00555556,10.3201,78,9.982,0,1014.43,0.35
31.11666667,30.05,3.7191,59,10.3523,0,1013.99,0.32
31.01666667,30.21111111,4.4919,72,9.982,0,1013.54,0.34
31.03888889,30.03888889,11.8979,56,9.982,0,1013.13,0.33
31.26666667,30.05555556,13.7494,20,10.3523,0,1012.46,0.3
29.90555556,28.74444444,15.6331,29,9.982,0,1012.04,0.31
28.83888889,28.11111111,14.3934,48,9.982,0,1011.73,0.36
27.36666667,26.94444444,12.4614,39,10.3523,0,1011.51,0.36
24.90555556,24.90555556,13.9909,29,9.982,0,1011.73,0.39
24.26111111,24.26111111,13.8782,39,15.8263,0,1012.22,0.4
23.15555556,23.15555556,10.3201,38,14.9569,0,1012.16,0.42
21.95,21.95,11.27,40,15.8263,0,1012.13,0.46
20.32777778,20.32777778,6.5527,37,15.8263,0,1011.76,0.53
19.48888889,19.48888889,10.4811,36,14.9569,0,1011.42,0.55
19.35,19.35,14.3773,342,15.8263,0,1011.49,0.54
19.30555556,19.30555556,14.007,0,15.8263,0,1011.36,0.57
18.7,18.7,16.8084,8,14.9569,0,1011.2,0.59
18.75,18.75,21.9282,359,9.982,0,1011.58,0.62
19.86111111,19.86111111,24.9389,0,9.982,0,1011.93,0.61
21.91111111,21.91111111,24.4237,8,10.3523,0,1012.03,0.56
22.66666667,22.66666667,27.9174,28,9.982,0,1012.23,0.57
24.79444444,24.79444444,24.0373,359,9.982,0,1012.37,0.5
25.86111111,25.86111111,27.3539,350,10.4006,0,1013.15,0.45
27.01666667,26.95,29.5113,350,9.982,0,1013.59,0.41
26.03888889,26.03888889,17.4041,8,9.982,0,1013.66,0.44
27.32222222,27.12222222,20.9622,354,10.3523,0,1013.12,0.4
27.61111111,27.35,12.7995,357,9.982,0,1013.16,0.4
27.61666667,27.34444444,14.2485,357,9.982,0,1012.79,0.4
27.69444444,27.28888889,14.2646,11,10.3523,0,1012.8,0.38
26.98888889,26.83333333,16.9211,27,9.982,0,1012.41,0.4
25.85555556,25.85555556,17.2592,7,9.982,0,1012.83,0.43
23.78888889,23.78888889,23.0874,346,10.3523,0,1013.47,0.48
22.06111111,22.06111111,23.3611,349,10.0464,0,1014.48,0.54
21.45555556,21.45555556,24.9067,349,15.8263,0,1015.1,0.56
20.82777778,20.82777778,19.5454,341,15.3111,0,1015.07,0.63
20.25555556,20.25555556,17.0499,358,15.8746,0,1015.03,0.7
18.72777778,18.72777778,17.3075,330,15.8746,0,1015.97,0.76
17.72777778,17.72777778,13.363,330,15.0052,0,1016.05,0.83
17.61666667,17.61666667,13.8299,329,15.7297,0,1016.19,0.82
17.10555556,17.10555556,13.4435,309,15.7297,0,1017.08,0.88
16.63888889,16.63888889,10.4811,329,14.3451,0,1017.18,0.9
17.08333333,17.08333333,9.0643,348,10.948,0,1017.25,0.88
17.08333333,17.08333333,9.2253,311,10.9802,0,1017.27,0.88
17.07222222,17.07222222,14.1036,320,11.4471,0,1018.03,0.87
16.16111111,16.16111111,16.6474,350,11.27,0,1018.15,0.93
16.27777778,16.27777778,14.0231,342,12.0428,0,1018.72,0.92
18.83888889,18.83888889,14.9247,7,11.4471,0,1018.9,0.79
20.02777778,20.02777778,15.617,352,11.27,0,1018.74,0.72
22.13333333,22.13333333,14.1358,353,11.27,0,1018.73,0.59
22.30555556,22.30555556,14.2485,15,11.3988,0,1018.68,0.58
22.26666667,22.26666667,21.6867,11,11.2056,0,1018.45,0.55
22.78333333,22.78333333,22.0892,21,11.2056,0,1018.81,0.53
22.78888889,22.78888889,20.2377,17,11.3988,0,1018.57,0.52
22.8,22.8,23.4577,31,11.2056,0,1018.53,0.52
22.17222222,22.17222222,21.7994,40,11.2056,0,1018.76,0.55
21.08333333,21.08333333,22.9425,22,11.3988,0,1019.27,0.57
19.95,19.95,15.7458,21,9.982,0,1019.68,0.61
19.23888889,19.23888889,14.168,21,15.8263,0,1020.85,0.62
18.20555556,18.20555556,14.0392,9,15.3111,0,1021.06,0.64
17.68888889,17.68888889,16.9855,10,15.8263,0,1021.17,0.66
17.15555556,17.15555556,19.9318,10,15.8263,0,1020.61,0.66
16.77777778,16.77777778,19.5454,18,15.3111,0,1020.39,0.65
16.57777778,16.57777778,16.9533,19,15.8263,0,1020.57,0.67
15.51111111,15.51111111,13.8299,10,15.8263,0,1020.71,0.72
16.06111111,16.06111111,16.744,7,15.3111,0,1020.85,0.67
16.04444444,16.04444444,21.3486,10,9.982,0,1021.03,0.67
17.13333333,17.13333333,21.6706,10,9.982,0,1021.4,0.63
17.75,17.75,23.6348,19,10.3523,0,1021.57,0.64
18.91666667,18.91666667,23.6348,40,9.982,0,1021.48,0.64
20.11666667,20.11666667,20.7207,30,9.982,0,1022.03,0.62
22.69444444,22.69444444,16.9372,17,10.3523,0,1021.51,0.56
25.00555556,25.00555556,15.8746,39,9.982,0,1021.17,0.53
25.11666667,25.11666667,15.8263,59,9.982,0,1021.79,0.53
26.33888889,26.33888889,15.4721,51,10.3523,0,1021.53,0.49
27.89444444,27.95,11.4793,41,9.982,0,1021.01,0.45
27.89444444,27.95,20.1572,21,9.982,0,1020.35,0.45
28.00555556,27.97777778,20.7851,22,10.3523,0,1020.07,0.44
27.8,27.87777778,22.0248,31,9.982,0,1019.76,0.46
27.24444444,27.43888889,21.9604,31,9.982,0,1019.65,0.47
26.18333333,26.18333333,19.3039,31,10.3523,0,1019.8,0.49
24.92777778,24.92777778,23.2967,20,9.982,0,1019.97,0.54
24.30555556,24.30555556,20.4148,30,15.8263,0,1020.64,0.54
23.37777778,23.37777778,23.5865,31,14.9569,0,1020.39,0.57
22.61666667,22.61666667,20.3343,30,15.8263,0,1020.28,0.58
21.55,21.55,20.1894,30,15.8263,0,1019.97,0.6
20.65,20.65,18.9658,31,14.9569,0,1019.7,0.63
19.92777778,19.92777778,14.1519,30,15.8263,0,1019.75,0.66
19.42222222,19.42222222,17.2431,30,15.8263,0,1019.55,0.68
18.85,18.85,11.1251,39,14.9569,0,1019.57,0.71
17.78333333,17.78333333,11.2056,30,9.982,0,1019.64,0.78
18.89444444,18.89444444,12.7834,30,9.982,0,1019.43,0.73
21.07777778,21.07777778,12.1877,34,10.3523,0,1019.51,0.68
22.75555556,22.75555556,12.5902,68,9.982,0,1019.22,0.66
25.09444444,25.09444444,12.5902,98,9.982,0,1019.19,0.57
26.97777778,27.48333333,9.6922,161,11.3988,0,1019.09,0.51
26.18333333,26.18333333,10.8997,128,11.2056,0,1018.89,0.54
